radius center_x center_y
45.4292 342.486 259.173
45.4292 338.435 260.524
47.0008 337.12 260.982
47.0008 335.748 262.045
47.0008 333.932 264.48
47.0008 332.565 265.768
45.6929 330.886 270.242
44.6019 330.137 273.016
43.3778 328.958 275.918
43.3778 327.735 278.752
43.3778 327.735 278.752
43.3778 327.735 278.752
42.3748 327.733 280.859
42.3748 327.733 280.859
42.3748 329.079 281.726
42.3748 330.769 282.055
42.3748 331.969 282.2
42.3748 333.111 281.968
42.3748 334.225 283.025
42.3748 334.225 283.025
42.3748 336.3 283.855
42.3748 336.3 283.855
42.3748 337.537 284.719
41.3435 337.537 284.719
41.3435 336.937 285.96
41.3435 336.937 285.96
41.3435 336.937 285.96
41.3435 336.937 285.96
41.3435 336.937 285.96
41.3435 336.937 285.96
41.3435 336.937 285.96
41.3435 336.118 287.226
41.3435 336.118 287.226
42.3496 336.118 287.226
42.3496 336.118 287.226
42.3496 336.118 287.226
42.3496 336.118 287.226
42.3496 336.118 287.226
42.3496 336.118 287.226
42.3496 336.118 287.226
42.3496 336.118 287.226
42.3496 336.118 287.226
42.3496 336.118 287.226
42.3496 336.118 287.226
42.3496 338.027 286.934
42.3496 338.027 286.934
42.3496 338.027 286.934
42.3496 336.858 287.876
43.3501 336.858 287.876
43.3501 336.858 287.876
43.3501 336.858 287.876
43.3501 334.225 288.42
44.7594 332.98 288.42
44.7594 332.98 288.42
44.7594 331.735 288.42
44.7594 331.735 288.42
44.7594 331.735 288.42
44.7594 331.735 288.42
44.7594 330.075 287.59
44.7594 330.075 287.59
44.7594 328.83 287.59
44.7594 328.83 287.59
44.7594 328.83 287.59
44.7594 328.83 287.59
44.7594 328.83 287.59
44.7594 330.075 287.175
44.7594 328.83 287.59
44.7594 330.075 287.59
44.7594 330.075 287.59
44.7594 331.735 288.005
44.7594 331.735 288.005
44.7594 333.395 288.42
44.7594 335.055 288.835
44.7594 337.92 288.433
44.7594 339.205 288.005
44.7594 341.28 287.113
44.7594 341.28 287.113
46.055 338.184 288.594
46.055 338.184 288.594
46.055 337.052 290.83
46.055 336.094 292.557
46.055 336.094 292.557
46.055 334.446 296.236
46.055 334.285 297.552
44.8652 334.51 299.401
44.8652 334.51 299.401
45.8972 335.45 300.74
47.2285 335.258 301.94
48.3693 334.046 302.591
48.3693 332.524 302.773
50.7206 331.822 303.985
50.7206 332.496 305.413
53.8031 330.075 307.51
54.8283 327.585 308.34
56.4121 324.68 311.66
56.4121 323.02 314.15
54.9281 318.04 319.545
54.9281 314.72 321.62
53.3261 312.645 324.94
49.9719 306.835 331.165
47.6476 303.93 334.485
45.5481 295.215 337.39
47.1262 294.8 338.635
48.4056 293.837 340.006
55.7046 295.215 347.35
55.7046 291.895 347.35
58.6627 287.745 347.35
58.6627 286.5 347.35
58.6627 287.952 349.392
62.7878 289.405 354.82
63.9415 287.745 356.895
63.9415 286.5 360.215
63.9415 283.18 367.27
62.1693 281.563 371.29
60.8083 275.71 374.325
56.5666 269.07 383.04
54.2661 266.165 387.19
54.2661 264.92 393.83
56.3747 263.26 395.075
59.18 258.28 395.49
60.5613 255.79 395.49
61.8508 253.715 395.905
63.7418 249.15 396.32
63.7418 247.075 396.735
63.7418 245 397.98
61.5325 240.02 401.715
59.7837 237.746 403.574
56.5632 234.866 406.454
47.7797 231.78 413.69
42.1082 231.523 416.437
39.4198 223.005 417.9
39.4198 216.913 415.026
46.7537 208.424 414.374
46.7537 208.424 414.374
47.7814 207.65 415.825
50.4754 205.575 417.07
50.4754 205.16 419.145
42.2604 211.385 417.485
42.2604 210.14 419.975
40.7812 208.065 419.975
39.4848 205.99 419.975
28.8088 200.595 427.445
25.3604 196.445 429.52
45.9151 440.465 102.915
